图像路径,标注类别ID,标注类别名称,top-1-预测ID,top-1-预测名称,top-2-预测ID,top-2-预测名称,top-n预测正确,parasitized-预测置信度,uninfected-预测置信度
D:\dataset\sr\val\uninfected\C188P149ThinF_IMG_20151203_134449_cell_27_RCAN_BIX4-official.png,1,uninfected,1,uninfected,0,parasitized,True,0.1847357451915741,0.8152642846107483
D:\dataset\sr\val\uninfected\C188P149ThinF_IMG_20151203_135433_cell_138_RCAN_BIX4-official.png,1,uninfected,1,uninfected,0,parasitized,True,0.37062907218933105,0.629370927810669
D:\dataset\sr\val\uninfected\C188P149ThinF_IMG_20151203_135433_cell_18_RCAN_BIX4-official.png,1,uninfected,1,uninfected,0,parasitized,True,0.04568604752421379,0.9543139934539795
D:\dataset\sr\val\uninfected\C188P149ThinF_IMG_20151203_135433_cell_3_RCAN_BIX4-official.png,1,uninfected,1,uninfected,0,parasitized,True,0.010493545792996883,0.9895064234733582
D:\dataset\sr\val\uninfected\C188P149ThinF_IMG_20151203_135433_cell_53_RCAN_BIX4-official.png,1,uninfected,1,uninfected,0,parasitized,True,0.07164852321147919,0.9283514618873596
D:\dataset\sr\val\uninfected\C189P150ThinF_IMG_20151203_140902_cell_27_RCAN_BIX4-official.png,1,uninfected,1,uninfected,0,parasitized,True,0.04713193699717522,0.9528680443763733
D:\dataset\sr\val\uninfected\C189P150ThinF_IMG_20151203_140902_cell_92_RCAN_BIX4-official.png,1,uninfected,1,uninfected,0,parasitized,True,0.20055393874645233,0.7994460463523865
D:\dataset\sr\val\uninfected\C189P150ThinF_IMG_20151203_141110_cell_17_RCAN_BIX4-official.png,1,uninfected,1,uninfected,0,parasitized,True,0.14948105812072754,0.8505189418792725
D:\dataset\sr\val\uninfected\C189P150ThinF_IMG_20151203_141110_cell_24_RCAN_BIX4-official.png,1,uninfected,1,uninfected,0,parasitized,True,0.15839001536369324,0.8416100144386292
D:\dataset\sr\val\uninfected\C189P150ThinF_IMG_20151203_141308_cell_20_RCAN_BIX4-official.png,1,uninfected,1,uninfected,0,parasitized,True,0.4215446412563324,0.5784553289413452
D:\dataset\sr\val\uninfected\C189P150ThinF_IMG_20151203_141308_cell_41_RCAN_BIX4-official.png,1,uninfected,1,uninfected,0,parasitized,True,0.27215614914894104,0.7278438806533813
D:\dataset\sr\val\uninfected\C189P150ThinF_IMG_20151203_141406_cell_48_RCAN_BIX4-official.png,1,uninfected,0,parasitized,1,uninfected,True,0.6647289395332336,0.33527103066444397
D:\dataset\sr\val\uninfected\C189P150ThinF_IMG_20151203_141406_cell_4_RCAN_BIX4-official.png,1,uninfected,1,uninfected,0,parasitized,True,0.1434028446674347,0.8565971851348877
D:\dataset\sr\val\uninfected\C189P150ThinF_IMG_20151203_141406_cell_76_RCAN_BIX4-official.png,1,uninfected,1,uninfected,0,parasitized,True,0.05033263564109802,0.9496673345565796
D:\dataset\sr\val\uninfected\C189P150ThinF_IMG_20151203_141455_cell_59_RCAN_BIX4-official.png,1,uninfected,1,uninfected,0,parasitized,True,0.3606811463832855,0.6393188834190369
D:\dataset\sr\val\uninfected\C189P150ThinF_IMG_20151203_141455_cell_60_RCAN_BIX4-official.png,1,uninfected,1,uninfected,0,parasitized,True,0.011978519149124622,0.9880214929580688
D:\dataset\sr\val\uninfected\C189P150ThinF_IMG_20151203_141455_cell_69_RCAN_BIX4-official.png,1,uninfected,0,parasitized,1,uninfected,True,0.5047301650047302,0.49526989459991455
D:\dataset\sr\val\uninfected\C189P150ThinF_IMG_20151203_141719_cell_43_RCAN_BIX4-official.png,1,uninfected,0,parasitized,1,uninfected,True,0.5947785973548889,0.4052214026451111
D:\dataset\sr\val\uninfected\C189P150ThinF_IMG_20151203_141809_cell_3_RCAN_BIX4-official.png,1,uninfected,1,uninfected,0,parasitized,True,0.12795230746269226,0.8720477223396301
D:\dataset\sr\val\uninfected\C189P150ThinF_IMG_20151203_141901_cell_71_RCAN_BIX4-official.png,1,uninfected,1,uninfected,0,parasitized,True,0.23558206856250763,0.7644179463386536
D:\dataset\sr\val\uninfected\C189P150ThinF_IMG_20151203_142113_cell_25_RCAN_BIX4-official.png,1,uninfected,0,parasitized,1,uninfected,True,0.6554635763168335,0.3445363938808441
D:\dataset\sr\val\uninfected\C189P150ThinF_IMG_20151203_142224_cell_2_RCAN_BIX4-official.png,1,uninfected,1,uninfected,0,parasitized,True,0.23748955130577087,0.7625104784965515
D:\dataset\sr\val\uninfected\C1_thinF_IMG_20150604_104722_cell_73_RCAN_BIX4-official.png,1,uninfected,1,uninfected,0,parasitized,True,0.1410570591688156,0.8589428663253784
D:\dataset\sr\val\uninfected\C1_thinF_IMG_20150604_104722_cell_81_RCAN_BIX4-official.png,1,uninfected,1,uninfected,0,parasitized,True,0.04456286504864693,0.9554371237754822
D:\dataset\sr\val\uninfected\C1_thinF_IMG_20150604_104722_cell_9_RCAN_BIX4-official.png,1,uninfected,1,uninfected,0,parasitized,True,0.060083914548158646,0.9399160742759705
D:\dataset\sr\val\uninfected\C1_thinF_IMG_20150604_104919_cell_123_RCAN_BIX4-official.png,1,uninfected,1,uninfected,0,parasitized,True,0.08855197578668594,0.911448061466217
D:\dataset\sr\val\uninfected\C1_thinF_IMG_20150604_104919_cell_132_RCAN_BIX4-official.png,1,uninfected,1,uninfected,0,parasitized,True,0.03875897452235222,0.9612410068511963
D:\dataset\sr\val\uninfected\C1_thinF_IMG_20150604_104919_cell_84_RCAN_BIX4-official.png,1,uninfected,1,uninfected,0,parasitized,True,0.19932517409324646,0.8006748557090759
D:\dataset\sr\val\uninfected\C1_thinF_IMG_20150604_104942_cell_139_RCAN_BIX4-official.png,1,uninfected,1,uninfected,0,parasitized,True,0.21798652410507202,0.7820134162902832
D:\dataset\sr\val\uninfected\C1_thinF_IMG_20150604_104942_cell_152_RCAN_BIX4-official.png,1,uninfected,1,uninfected,0,parasitized,True,0.04595063254237175,0.9540494084358215
D:\dataset\sr\val\uninfected\C1_thinF_IMG_20150604_104942_cell_168_RCAN_BIX4-official.png,1,uninfected,1,uninfected,0,parasitized,True,0.023062821477651596,0.9769371747970581
D:\dataset\sr\val\uninfected\C1_thinF_IMG_20150604_105100_cell_134_RCAN_BIX4-official.png,1,uninfected,1,uninfected,0,parasitized,True,0.13386669754981995,0.8661332726478577
D:\dataset\sr\val\uninfected\C1_thinF_IMG_20150604_105100_cell_213_RCAN_BIX4-official.png,1,uninfected,1,uninfected,0,parasitized,True,0.013258321210741997,0.9867417216300964
D:\dataset\sr\val\uninfected\C1_thinF_IMG_20150604_105100_cell_275_RCAN_BIX4-official.png,1,uninfected,1,uninfected,0,parasitized,True,0.04083993658423424,0.9591600894927979
D:\dataset\sr\val\uninfected\C1_thinF_IMG_20150604_105100_cell_53_RCAN_BIX4-official.png,1,uninfected,1,uninfected,0,parasitized,True,0.01977079175412655,0.9802291393280029
D:\dataset\sr\val\uninfected\C1_thinF_IMG_20150604_105100_cell_69_RCAN_BIX4-official.png,1,uninfected,1,uninfected,0,parasitized,True,0.15321025252342224,0.8467897772789001
D:\dataset\sr\val\uninfected\C201ThinF_IMG_20150930_142848_cell_186_RCAN_BIX4-official.png,1,uninfected,1,uninfected,0,parasitized,True,0.035614244639873505,0.9643857479095459
D:\dataset\sr\val\uninfected\C201ThinF_IMG_20150930_142848_cell_241_RCAN_BIX4-official.png,1,uninfected,1,uninfected,0,parasitized,True,0.38380733132362366,0.6161926984786987
D:\dataset\sr\val\uninfected\C201ThinF_IMG_20150930_142848_cell_37_RCAN_BIX4-official.png,1,uninfected,1,uninfected,0,parasitized,True,0.009280755184590816,0.9907192587852478
D:\dataset\sr\val\uninfected\C201ThinF_IMG_20150930_143129_cell_102_RCAN_BIX4-official.png,1,uninfected,1,uninfected,0,parasitized,True,0.08718911558389664,0.9128109216690063
D:\dataset\sr\val\uninfected\C201ThinF_IMG_20150930_143411_cell_126_RCAN_BIX4-official.png,1,uninfected,1,uninfected,0,parasitized,True,0.07451433688402176,0.9254857301712036
D:\dataset\sr\val\uninfected\C201ThinF_IMG_20150930_143411_cell_134_RCAN_BIX4-official.png,1,uninfected,1,uninfected,0,parasitized,True,0.026070067659020424,0.9739300012588501
D:\dataset\sr\val\uninfected\C201ThinF_IMG_20150930_143411_cell_216_RCAN_BIX4-official.png,1,uninfected,1,uninfected,0,parasitized,True,0.038918644189834595,0.961081326007843
D:\dataset\sr\val\uninfected\C201ThinF_IMG_20150930_143411_cell_60_RCAN_BIX4-official.png,1,uninfected,1,uninfected,0,parasitized,True,0.3253631889820099,0.6746367812156677
D:\dataset\sr\val\uninfected\C201ThinF_IMG_20150930_143411_cell_62_RCAN_BIX4-official.png,1,uninfected,1,uninfected,0,parasitized,True,0.06592881679534912,0.9340712428092957
D:\dataset\sr\val\uninfected\C201ThinF_IMG_20150930_143502_cell_13_RCAN_BIX4-official.png,1,uninfected,0,parasitized,1,uninfected,True,0.5187044143676758,0.4812955856323242
D:\dataset\sr\val\uninfected\C201ThinF_IMG_20150930_143544_cell_1_RCAN_BIX4-official.png,1,uninfected,1,uninfected,0,parasitized,True,0.0791071206331253,0.9208928346633911
D:\dataset\sr\val\uninfected\C202ThinF_IMG_20151015_151254_cell_118_RCAN_BIX4-official.png,1,uninfected,1,uninfected,0,parasitized,True,0.05844845995306969,0.9415515065193176
D:\dataset\sr\val\uninfected\C202ThinF_IMG_20151015_151254_cell_125_RCAN_BIX4-official.png,1,uninfected,1,uninfected,0,parasitized,True,0.008459190838038921,0.9915408492088318
D:\dataset\sr\val\uninfected\C202ThinF_IMG_20151015_151254_cell_126_RCAN_BIX4-official.png,1,uninfected,0,parasitized,1,uninfected,True,0.5193943381309509,0.4806056320667267
D:\dataset\sr\val\uninfected\C202ThinF_IMG_20151015_151254_cell_129_RCAN_BIX4-official.png,1,uninfected,1,uninfected,0,parasitized,True,0.052181098610162735,0.94781893491745
D:\dataset\sr\val\uninfected\C202ThinF_IMG_20151015_151254_cell_261_RCAN_BIX4-official.png,1,uninfected,1,uninfected,0,parasitized,True,0.010463899932801723,0.9895360469818115
D:\dataset\sr\val\uninfected\C202ThinF_IMG_20151015_151254_cell_41_RCAN_BIX4-official.png,1,uninfected,1,uninfected,0,parasitized,True,0.05075936019420624,0.9492406845092773
D:\dataset\sr\val\uninfected\C202ThinF_IMG_20151015_151254_cell_65_RCAN_BIX4-official.png,1,uninfected,1,uninfected,0,parasitized,True,0.02214382216334343,0.9778562188148499
D:\dataset\sr\val\uninfected\C202ThinF_IMG_20151015_151736_cell_103_RCAN_BIX4-official.png,1,uninfected,1,uninfected,0,parasitized,True,0.17122910916805267,0.8287708759307861
D:\dataset\sr\val\uninfected\C202ThinF_IMG_20151015_152200_cell_148_RCAN_BIX4-official.png,1,uninfected,1,uninfected,0,parasitized,True,0.13685835897922516,0.863141655921936
D:\dataset\sr\val\uninfected\C202ThinF_IMG_20151015_152200_cell_174_RCAN_BIX4-official.png,1,uninfected,1,uninfected,0,parasitized,True,0.04950076341629028,0.9504992365837097
D:\dataset\sr\val\uninfected\C202ThinF_IMG_20151015_152200_cell_208_RCAN_BIX4-official.png,1,uninfected,0,parasitized,1,uninfected,True,0.6179535984992981,0.3820464313030243
D:\dataset\sr\val\uninfected\C202ThinF_IMG_20151015_152200_cell_20_RCAN_BIX4-official.png,1,uninfected,1,uninfected,0,parasitized,True,0.015513869002461433,0.9844861030578613
D:\dataset\sr\val\uninfected\C202ThinF_IMG_20151015_152200_cell_225_RCAN_BIX4-official.png,1,uninfected,1,uninfected,0,parasitized,True,0.058202505111694336,0.9417974948883057
D:\dataset\sr\val\uninfected\C202ThinF_IMG_20151015_152200_cell_23_RCAN_BIX4-official.png,1,uninfected,1,uninfected,0,parasitized,True,0.12277132272720337,0.8772286772727966
D:\dataset\sr\val\uninfected\C202ThinF_IMG_20151015_152333_cell_30_RCAN_BIX4-official.png,1,uninfected,1,uninfected,0,parasitized,True,0.049216222018003464,0.9507837295532227
D:\dataset\sr\val\uninfected\C202ThinF_IMG_20151015_152701_cell_246_RCAN_BIX4-official.png,1,uninfected,1,uninfected,0,parasitized,True,0.00251221377402544,0.9974877834320068
D:\dataset\sr\val\uninfected\C203ThinF_IMG_20151029_102123_cell_130_RCAN_BIX4-official.png,1,uninfected,1,uninfected,0,parasitized,True,0.07437775284051895,0.9256222248077393
D:\dataset\sr\val\uninfected\C203ThinF_IMG_20151029_102123_cell_135_RCAN_BIX4-official.png,1,uninfected,1,uninfected,0,parasitized,True,0.137871652841568,0.8621283769607544
D:\dataset\sr\val\uninfected\C203ThinF_IMG_20151029_104112_cell_238_RCAN_BIX4-official.png,1,uninfected,1,uninfected,0,parasitized,True,0.12840089201927185,0.8715991377830505
D:\dataset\sr\val\uninfected\C203ThinF_IMG_20151029_104112_cell_62_RCAN_BIX4-official.png,1,uninfected,1,uninfected,0,parasitized,True,0.1017509400844574,0.898249089717865
D:\dataset\sr\val\uninfected\C203ThinF_IMG_20151029_105443_cell_79_RCAN_BIX4-official.png,1,uninfected,1,uninfected,0,parasitized,True,0.028960108757019043,0.971039891242981
D:\dataset\sr\val\uninfected\C203ThinF_IMG_20151029_105443_cell_94_RCAN_BIX4-official.png,1,uninfected,1,uninfected,0,parasitized,True,0.13658693432807922,0.8634130954742432
D:\dataset\sr\val\uninfected\C203ThinF_IMG_20151029_110105_cell_182_RCAN_BIX4-official.png,1,uninfected,1,uninfected,0,parasitized,True,0.10119860619306564,0.8988014459609985
D:\dataset\sr\val\uninfected\C203ThinF_IMG_20151029_110105_cell_19_RCAN_BIX4-official.png,1,uninfected,0,parasitized,1,uninfected,True,0.809604287147522,0.1903957575559616
D:\dataset\sr\val\uninfected\C203ThinF_IMG_20151029_110105_cell_206_RCAN_BIX4-official.png,1,uninfected,1,uninfected,0,parasitized,True,0.20125900208950043,0.7987409830093384
D:\dataset\sr\val\uninfected\C204ThinF_IMG_20151029_110627_cell_234_RCAN_BIX4-official.png,1,uninfected,1,uninfected,0,parasitized,True,0.05256501957774162,0.9474349617958069
D:\dataset\sr\val\uninfected\C204ThinF_IMG_20151029_110627_cell_237_RCAN_BIX4-official.png,1,uninfected,1,uninfected,0,parasitized,True,0.13175511360168457,0.8682448863983154
D:\dataset\sr\val\uninfected\C204ThinF_IMG_20151029_110627_cell_4_RCAN_BIX4-official.png,1,uninfected,1,uninfected,0,parasitized,True,0.044532135128974915,0.9554678201675415
D:\dataset\sr\val\uninfected\C204ThinF_IMG_20151029_110834_cell_153_RCAN_BIX4-official.png,1,uninfected,1,uninfected,0,parasitized,True,0.029730025678873062,0.9702699780464172
D:\dataset\sr\val\uninfected\C204ThinF_IMG_20151029_110834_cell_18_RCAN_BIX4-official.png,1,uninfected,0,parasitized,1,uninfected,True,0.964259922504425,0.03574012592434883
D:\dataset\sr\val\uninfected\C204ThinF_IMG_20151029_110834_cell_247_RCAN_BIX4-official.png,1,uninfected,1,uninfected,0,parasitized,True,0.07171258330345154,0.9282873868942261
D:\dataset\sr\val\uninfected\C204ThinF_IMG_20151029_110834_cell_3_RCAN_BIX4-official.png,1,uninfected,1,uninfected,0,parasitized,True,0.0730508342385292,0.926949143409729
D:\dataset\sr\val\uninfected\C204ThinF_IMG_20151029_110834_cell_75_RCAN_BIX4-official.png,1,uninfected,1,uninfected,0,parasitized,True,0.17914007604122162,0.8208599090576172
D:\dataset\sr\val\uninfected\C204ThinF_IMG_20151029_112231_cell_111_RCAN_BIX4-official.png,1,uninfected,1,uninfected,0,parasitized,True,0.1313675194978714,0.8686324954032898
D:\dataset\sr\val\uninfected\C204ThinF_IMG_20151029_112231_cell_169_RCAN_BIX4-official.png,1,uninfected,1,uninfected,0,parasitized,True,0.10479750484228134,0.8952025175094604
D:\dataset\sr\val\uninfected\C204ThinF_IMG_20151029_112231_cell_172_RCAN_BIX4-official.png,1,uninfected,1,uninfected,0,parasitized,True,0.014560401439666748,0.9854395985603333
D:\dataset\sr\val\uninfected\C204ThinF_IMG_20151029_112231_cell_87_RCAN_BIX4-official.png,1,uninfected,1,uninfected,0,parasitized,True,0.0817350447177887,0.9182649850845337
D:\dataset\sr\val\uninfected\C204ThinF_IMG_20151029_112502_cell_237_RCAN_BIX4-official.png,1,uninfected,1,uninfected,0,parasitized,True,0.012970777228474617,0.9870291948318481
D:\dataset\sr\val\uninfected\C204ThinF_IMG_20151029_112502_cell_80_RCAN_BIX4-official.png,1,uninfected,1,uninfected,0,parasitized,True,0.045035991817712784,0.9549639821052551
D:\dataset\sr\val\uninfected\C204ThinF_IMG_20151029_112502_cell_88_RCAN_BIX4-official.png,1,uninfected,1,uninfected,0,parasitized,True,0.04133331775665283,0.9586667418479919
D:\dataset\sr\val\uninfected\C204ThinF_IMG_20151029_112502_cell_92_RCAN_BIX4-official.png,1,uninfected,1,uninfected,0,parasitized,True,0.1747988760471344,0.8252010941505432
D:\dataset\sr\val\uninfected\C205ThinF_IMG_20151106_151514_cell_203_RCAN_BIX4-official.png,1,uninfected,1,uninfected,0,parasitized,True,0.028387606143951416,0.9716123938560486
D:\dataset\sr\val\uninfected\C205ThinF_IMG_20151106_151514_cell_215_RCAN_BIX4-official.png,1,uninfected,1,uninfected,0,parasitized,True,0.023221570998430252,0.9767783880233765
D:\dataset\sr\val\uninfected\C205ThinF_IMG_20151106_151514_cell_226_RCAN_BIX4-official.png,1,uninfected,1,uninfected,0,parasitized,True,0.111540786921978,0.8884592056274414
D:\dataset\sr\val\uninfected\C205ThinF_IMG_20151106_151622_cell_202_RCAN_BIX4-official.png,1,uninfected,1,uninfected,0,parasitized,True,0.0063980319537222385,0.9936019778251648
D:\dataset\sr\val\uninfected\C205ThinF_IMG_20151106_151622_cell_46_RCAN_BIX4-official.png,1,uninfected,1,uninfected,0,parasitized,True,0.12600894272327423,0.873991072177887
D:\dataset\sr\val\uninfected\C205ThinF_IMG_20151106_151622_cell_93_RCAN_BIX4-official.png,1,uninfected,1,uninfected,0,parasitized,True,0.09480136632919312,0.9051986336708069
D:\dataset\sr\val\uninfected\C205ThinF_IMG_20151106_151800_cell_161_RCAN_BIX4-official.png,1,uninfected,1,uninfected,0,parasitized,True,0.21628016233444214,0.7837198376655579
D:\dataset\sr\val\uninfected\C205ThinF_IMG_20151106_151800_cell_260_RCAN_BIX4-official.png,1,uninfected,1,uninfected,0,parasitized,True,0.012081071734428406,0.9879189133644104
D:\dataset\sr\val\uninfected\C205ThinF_IMG_20151106_151800_cell_38_RCAN_BIX4-official.png,1,uninfected,1,uninfected,0,parasitized,True,0.024944202974438667,0.9750558137893677
D:\dataset\sr\val\uninfected\C205ThinF_IMG_20151106_152003_cell_151_RCAN_BIX4-official.png,1,uninfected,1,uninfected,0,parasitized,True,0.12164144963026047,0.8783585429191589
D:\dataset\sr\val\uninfected\C205ThinF_IMG_20151106_152003_cell_221_RCAN_BIX4-official.png,1,uninfected,1,uninfected,0,parasitized,True,0.1556926965713501,0.8443073630332947
D:\dataset\sr\val\uninfected\C206ThinF_IMG_20151029_140511_cell_218_RCAN_BIX4-official.png,1,uninfected,1,uninfected,0,parasitized,True,0.06345704942941666,0.9365429878234863
D:\dataset\sr\val\uninfected\C206ThinF_IMG_20151029_140538_cell_158_RCAN_BIX4-official.png,1,uninfected,1,uninfected,0,parasitized,True,0.034640830010175705,0.9653591513633728
D:\dataset\sr\val\uninfected\C206ThinF_IMG_20151029_140538_cell_168_RCAN_BIX4-official.png,1,uninfected,1,uninfected,0,parasitized,True,0.11163651198148727,0.8883635401725769
D:\dataset\sr\val\uninfected\C206ThinF_IMG_20151029_140917_cell_119_RCAN_BIX4-official.png,1,uninfected,1,uninfected,0,parasitized,True,0.12920093536376953,0.8707991242408752
D:\dataset\sr\val\uninfected\C206ThinF_IMG_20151029_140917_cell_189_RCAN_BIX4-official.png,1,uninfected,1,uninfected,0,parasitized,True,0.08715564757585526,0.9128443598747253
D:\dataset\sr\val\uninfected\C206ThinF_IMG_20151029_140917_cell_272_RCAN_BIX4-official.png,1,uninfected,1,uninfected,0,parasitized,True,0.08275224268436432,0.9172477722167969
D:\dataset\sr\val\uninfected\C206ThinF_IMG_20151029_140917_cell_74_RCAN_BIX4-official.png,1,uninfected,1,uninfected,0,parasitized,True,0.08966393023729324,0.9103360176086426
D:\dataset\sr\val\uninfected\C206ThinF_IMG_20151029_141047_cell_111_RCAN_BIX4-official.png,1,uninfected,1,uninfected,0,parasitized,True,0.08769474923610687,0.9123051762580872
D:\dataset\sr\val\uninfected\C206ThinF_IMG_20151029_141047_cell_13_RCAN_BIX4-official.png,1,uninfected,1,uninfected,0,parasitized,True,0.08061688393354416,0.9193831086158752
D:\dataset\sr\val\uninfected\C207ThinF_IMG_20151029_143711_cell_129_RCAN_BIX4-official.png,1,uninfected,0,parasitized,1,uninfected,True,0.8464603424072266,0.15353968739509583
D:\dataset\sr\val\uninfected\C207ThinF_IMG_20151029_143711_cell_144_RCAN_BIX4-official.png,1,uninfected,1,uninfected,0,parasitized,True,0.026727015152573586,0.9732730388641357
D:\dataset\sr\val\uninfected\C207ThinF_IMG_20151029_143952_cell_229_RCAN_BIX4-official.png,1,uninfected,1,uninfected,0,parasitized,True,0.03517787903547287,0.9648221135139465
D:\dataset\sr\val\uninfected\C207ThinF_IMG_20151029_143952_cell_23_RCAN_BIX4-official.png,1,uninfected,1,uninfected,0,parasitized,True,0.0903734564781189,0.9096265435218811
